x,y,u
0,0.141414,-0.0835718
0.010101,0.141414,-0.0628393
0.020202,0.141414,-0.0422548
0.030303,0.141414,-0.0219403
0.040404,0.141414,-0.00200855
0.0505051,0.141414,0.0174402
0.0606061,0.141414,0.0363193
0.0707071,0.141414,0.0545562
0.0808081,0.141414,0.072091
0.0909091,0.141414,0.0888753
0.10101,0.141414,0.10487
0.111111,0.141414,0.120044
0.121212,0.141414,0.134373
0.131313,0.141414,0.147835
0.141414,0.141414,0.160414
0.151515,0.141414,0.172096
0.161616,0.141414,0.182871
0.171717,0.141414,0.192728
0.181818,0.141414,0.20166
0.191919,0.141414,0.209662
0.20202,0.141414,0.21673
0.212121,0.141414,0.222862
0.222222,0.141414,0.228057
0.232323,0.141414,0.232318
0.242424,0.141414,0.235649
0.252525,0.141414,0.238055
0.262626,0.141414,0.239547
0.272727,0.141414,0.240135
0.282828,0.141414,0.239832
0.292929,0.141414,0.238654
0.30303,0.141414,0.23662
0.313131,0.141414,0.233752
0.323232,0.141414,0.230072
0.333333,0.141414,0.225608
0.343434,0.141414,0.220387
0.353535,0.141414,0.214441
0.363636,0.141414,0.207804
0.373737,0.141414,0.200511
0.383838,0.141414,0.192599
0.393939,0.141414,0.18411
0.40404,0.141414,0.175084
0.414141,0.141414,0.165566
0.424242,0.141414,0.155601
0.434343,0.141414,0.145236
0.444444,0.141414,0.134518
0.454545,0.141414,0.123498
0.464646,0.141414,0.112224
0.474747,0.141414,0.10075
0.484848,0.141414,0.0891255
0.494949,0.141414,0.0774037
0.505051,0.141414,0.0656368
0.515152,0.141414,0.0538777
0.525253,0.141414,0.0421788
0.535354,0.141414,0.0305927
0.545455,0.141414,0.0191718
0.555556,0.141414,0.00796802
0.565657,0.141414,-0.00296671
0.575758,0.141414,-0.0135806
0.585859,0.141414,-0.0238218
0.59596,0.141414,-0.0336375
0.606061,0.141414,-0.0429738
0.616162,0.141414,-0.0517737
0.626263,0.141414,-0.059976
0.636364,0.141414,-0.0675121
0.646465,0.141414,-0.0743018
0,0.151515,-0.136987
0.010101,0.151515,-0.116678
0.020202,0.151515,-0.0965055
0.030303,0.151515,-0.0765784
0.040404,0.151515,-0.0570003
0.0505051,0.151515,-0.0378648
0.0606061,0.151515,-0.0192545
0.0707071,0.151515,-0.00124085
0.0808081,0.151515,0.0161154
0.0909091,0.151515,0.0327631
0.10101,0.151515,0.0486598
0.111111,0.151515,0.06377
0.121212,0.151515,0.0780641
0.131313,0.151515,0.0915174
0.141414,0.151515,0.104109
0.151515,0.151515,0.115822
0.161616,0.151515,0.126641
0.171717,0.151515,0.136555
0.181818,0.151515,0.145553
0.191919,0.151515,0.153628
0.20202,0.151515,0.160774
0.212121,0.151515,0.166987
0.222222,0.151515,0.172267
0.232323,0.151515,0.176615
0.242424,0.151515,0.180034
0.252525,0.151515,0.182529
0.262626,0.151515,0.184109
0.272727,0.151515,0.184785
0.282828,0.151515,0.184569
0.292929,0.151515,0.183477
0.30303,0.151515,0.181529
0.313131,0.151515,0.178745
0.323232,0.151515,0.175148
0.333333,0.151515,0.170765
0.343434,0.151515,0.165624
0.353535,0.151515,0.159757
0.363636,0.151515,0.153197
0.373737,0.151515,0.14598
0.383838,0.151515,0.138143
0.393939,0.151515,0.129727
0.40404,0.151515,0.120774
0.414141,0.151515,0.111327
0.424242,0.151515,0.101431
0.434343,0.151515,0.0911348
0.444444,0.151515,0.0804851
0.454545,0.151515,0.0695316
0.464646,0.151515,0.0583249
0.474747,0.151515,0.046916
0.484848,0.151515,0.0353569
0.494949,0.151515,0.0237001
0.505051,0.151515,0.011998
0.515152,0.151515,0.000303828
0.525253,0.151515,-0.0113296
0.535354,0.151515,-0.0228494
0.545455,0.151515,-0.0342027
0.555556,0.151515,-0.0453366
0.565657,0.151515,-0.0561981
0.575758,0.151515,-0.0667342
0.585859,0.151515,-0.0768907
0.59596,0.151515,-0.0866119
0.606061,0.151515,-0.0958393
0.616162,0.151515,-0.10451
0.626263,0.151515,-0.112553
0.636364,0.151515,-0.119887
0.646465,0.151515,-0.126411
0,0.161616,-0.165983
0.010101,0.161616,-0.146035
0.020202,0.161616,-0.126214
0.030303,0.161616,-0.106622
0.040404,0.161616,-0.0873537
0.0505051,0.161616,-0.0684977
0.0606061,0.161616,-0.0501328
0.0707071,0.161616,-0.0323284
0.0808081,0.161616,-0.0151452
0.0909091,0.161616,0.00136477
0.10101,0.161616,0.0171567
0.111111,0.161616,0.0321924
0.121212,0.161616,0.046439
0.131313,0.161616,0.0598685
0.141414,0.161616,0.0724571
0.151515,0.161616,0.084184
0.161616,0.161616,0.095032
0.171717,0.161616,0.104986
0.181818,0.161616,0.114035
0.191919,0.161616,0.122168
0.20202,0.161616,0.129379
0.212121,0.161616,0.135662
0.222222,0.161616,0.141016
0.232323,0.161616,0.14544
0.242424,0.161616,0.148937
0.252525,0.161616,0.151512
0.262626,0.161616,0.153172
0.272727,0.161616,0.153928
0.282828,0.161616,0.153793
0.292929,0.161616,0.152782
0.30303,0.161616,0.150913
0.313131,0.161616,0.148207
0.323232,0.161616,0.144689
0.333333,0.161616,0.140383
0.343434,0.161616,0.135318
0.353535,0.161616,0.129526
0.363636,0.161616,0.12304
0.373737,0.161616,0.115895
0.383838,0.161616,0.10813
0.393939,0.161616,0.099785
0.40404,0.161616,0.0909013
0.414141,0.161616,0.0815231
0.424242,0.161616,0.0716958
0.434343,0.161616,0.0614662
0.444444,0.161616,0.0508827
0.454545,0.161616,0.0399947
0.464646,0.161616,0.0288528
0.474747,0.161616,0.0175082
0.484848,0.161616,0.00601297
0.494949,0.161616,-0.00558043
0.505051,0.161616,-0.0172191
0.515152,0.161616,-0.0288501
0.525253,0.161616,-0.0404202
0.535354,0.161616,-0.0518761
0.545455,0.161616,-0.0631647
0.555556,0.161616,-0.0742328
0.565657,0.161616,-0.0850268
0.575758,0.161616,-0.0954927
0.585859,0.161616,-0.105575
0.59596,0.161616,-0.115217
0.606061,0.161616,-0.124357
0.616162,0.161616,-0.132929
0.626263,0.161616,-0.140858
0.636364,0.161616,-0.148054
0.646465,0.161616,-0.154407
0,0.171717,-0.166478
0.010101,0.171717,-0.146838
0.020202,0.171717,-0.127318
0.030303,0.171717,-0.108015
0.040404,0.171717,-0.0890191
0.0505051,0.171717,-0.0704129
0.0606061,0.171717,-0.0522718
0.0707071,0.171717,-0.034663
0.0808081,0.171717,-0.017646
0.0909091,0.171717,-0.00127287
0.10101,0.171717,0.0144105
0.111111,0.171717,0.0293643
0.121212,0.171717,0.0435533
0.131313,0.171717,0.0569473
0.141414,0.171717,0.0695196
0.151515,0.171717,0.0812472
0.161616,0.171717,0.0921102
0.171717,0.171717,0.102092
0.181818,0.171717,0.111178
0.191919,0.171717,0.119358
0.20202,0.171717,0.126621
0.212121,0.171717,0.132964
0.222222,0.171717,0.13838
0.232323,0.171717,0.142871
0.242424,0.171717,0.146437
0.252525,0.171717,0.149083
0.262626,0.171717,0.150816
0.272727,0.171717,0.151645
0.282828,0.171717,0.151584
0.292929,0.171717,0.150647
0.30303,0.171717,0.148852
0.313131,0.171717,0.14622
0.323232,0.171717,0.142775
0.333333,0.171717,0.138542
0.343434,0.171717,0.133549
0.353535,0.171717,0.127828
0.363636,0.171717,0.121413
0.373737,0.171717,0.114338
0.383838,0.171717,0.106642
0.393939,0.171717,0.0983648
0.40404,0.171717,0.0895485
0.414141,0.171717,0.0802368
0.424242,0.171717,0.0704752
0.434343,0.171717,0.0603107
0.444444,0.171717,0.0497916
0.454545,0.171717,0.0389674
0.464646,0.171717,0.0278887
0.474747,0.171717,0.0166068
0.484848,0.171717,0.00517385
0.494949,0.171717,-0.00635767
0.505051,0.171717,-0.0179348
0.515152,0.171717,-0.0295044
0.525253,0.171717,-0.0410133
0.535354,0.171717,-0.0524081
0.545455,0.171717,-0.0636357
0.555556,0.171717,-0.0746426
0.565657,0.171717,-0.0853754
0.575758,0.171717,-0.0957798
0.585859,0.171717,-0.105801
0.59596,0.171717,-0.115381
0.606061,0.171717,-0.124459
0.616162,0.171717,-0.132969
0.626263,0.171717,-0.140835
0.636364,0.171717,-0.147968
0.646465,0.171717,-0.154259
0,0.181818,-0.138473
0.010101,0.181818,-0.119092
0.020202,0.181818,-0.0998293
0.030303,0.181818,-0.0807763
0.040404,0.181818,-0.0620189
0.0505051,0.181818,-0.0436362
0.0606061,0.181818,-0.0256998
0.0707071,0.181818,-0.00827395
0.0808081,0.181818,0.00858375
0.0909091,0.181818,0.0248219
0.10101,0.181818,0.0403947
0.111111,0.181818,0.0552613
0.121212,0.181818,0.0693853
0.131313,0.181818,0.0827344
0.141414,0.181818,0.0952801
0.151515,0.181818,0.106997
0.161616,0.181818,0.117864
0.171717,0.181818,0.127862
0.181818,0.181818,0.136974
0.191919,0.181818,0.145189
0.20202,0.181818,0.152495
0.212121,0.181818,0.158886
0.222222,0.181818,0.164357
0.232323,0.181818,0.168905
0.242424,0.181818,0.172532
0.252525,0.181818,0.175241
0.262626,0.181818,0.177039
0.272727,0.181818,0.177936
0.282828,0.181818,0.177942
0.292929,0.181818,0.177073
0.30303,0.181818,0.175347
0.313131,0.181818,0.172784
0.323232,0.181818,0.169408
0.333333,0.181818,0.165243
0.343434,0.181818,0.160318
0.353535,0.181818,0.154665
0.363636,0.181818,0.148317
0.373737,0.181818,0.141309
0.383838,0.181818,0.133679
0.393939,0.181818,0.125467
0.40404,0.181818,0.116716
0.414141,0.181818,0.107468
0.424242,0.181818,0.0977706
0.434343,0.181818,0.0876691
0.444444,0.181818,0.0772126
0.454545,0.181818,0.0664504
0.464646,0.181818,0.0554332
0.474747,0.181818,0.0442124
0.484848,0.181818,0.0328401
0.494949,0.181818,0.0213688
0.505051,0.181818,0.00985142
0.515152,0.181818,-0.00165884
0.525253,0.181818,-0.0131088
0.535354,0.181818,-0.0244454
0.545455,0.181818,-0.0356154
0.555556,0.181818,-0.046566
0.565657,0.181818,-0.0572439
0.575758,0.181818,-0.0675958
0.585859,0.181818,-0.0775674
0.59596,0.181818,-0.0871031
0.606061,0.181818,-0.0961443
0.616162,0.181818,-0.104628
0.626263,0.181818,-0.112483
0.636364,0.181818,-0.119629
0.646465,0.181818,-0.125965
0,0.191919,-0.0860459
0.010101,0.191919,-0.0668812
0.020202,0.191919,-0.0478345
0.030303,0.191919,-0.0289957
0.040404,0.191919,-0.0104478
0.0505051,0.191919,0.00773387
0.0606061,0.191919,0.0254819
0.0707071,0.191919,0.0427355
0.0808081,0.191919,0.0594398
0.0909091,0.191919,0.0755451
0.10101,0.191919,0.0910061
0.111111,0.191919,0.105782
0.121212,0.191919,0.119835
0.131313,0.191919,0.133132
0.141414,0.191919,0.145643
0.151515,0.191919,0.15734
0.161616,0.191919,0.168201
0.171717,0.191919,0.178205
0.181818,0.191919,0.187335
0.191919,0.191919,0.195575
0.20202,0.191919,0.202915
0.212121,0.191919,0.209345
0.222222,0.191919,0.214861
0.232323,0.191919,0.219459
0.242424,0.191919,0.223139
0.252525,0.191919,0.225905
0.262626,0.191919,0.227762
0.272727,0.191919,0.228718
0.282828,0.191919,0.228787
0.292929,0.191919,0.227981
0.30303,0.191919,0.226318
0.313131,0.191919,0.223819
0.323232,0.191919,0.220507
0.333333,0.191919,0.216407
0.343434,0.191919,0.211547
0.353535,0.191919,0.205958
0.363636,0.191919,0.199673
0.373737,0.191919,0.192729
0.383838,0.191919,0.185162
0.393939,0.191919,0.177013
0.40404,0.191919,0.168324
0.414141,0.191919,0.159139
0.424242,0.191919,0.149503
0.434343,0.191919,0.139462
0.444444,0.191919,0.129066
0.454545,0.191919,0.118364
0.464646,0.191919,0.107407
0.474747,0.191919,0.0962457
0.484848,0.191919,0.0849323
0.494949,0.191919,0.0735196
0.505051,0.191919,0.0620603
0.515152,0.191919,0.0506075
0.525253,0.191919,0.0392141
0.535354,0.191919,0.0279332
0.545455,0.191919,0.0168174
0.555556,0.191919,0.00591901
0.565657,0.191919,-0.00470972
0.575758,0.191919,-0.0150168
0.585859,0.191919,-0.02495
0.59596,0.191919,-0.0344566
0.606061,0.191919,-0.0434825
0.616162,0.191919,-0.0519708
0.626263,0.191919,-0.0598603
0.636364,0.191919,-0.0670827
0.646465,0.191919,-0.0735581
0,0.20202,-0.0167718
0.010101,0.20202,0.00221977
0.020202,0.20202,0.0210896
0.030303,0.20202,0.0397468
0.040404,0.20202,0.0581104
0.0505051,0.20202,0.0761096
0.0606061,0.20202,0.093682
0.0707071,0.20202,0.110771
0.0808081,0.20202,0.127327
0.0909091,0.20202,0.143301
0.10101,0.20202,0.158649
0.111111,0.20202,0.173331
0.121212,0.20202,0.187308
0.131313,0.20202,0.200548
0.141414,0.20202,0.213017
0.151515,0.20202,0.224688
0.161616,0.20202,0.235535
0.171717,0.20202,0.245537
0.181818,0.20202,0.254675
0.191919,0.20202,0.262933
0.20202,0.20202,0.270299
0.212121,0.20202,0.276761
0.222222,0.20202,0.282315
0.232323,0.20202,0.286955
0.242424,0.20202,0.290682
0.252525,0.20202,0.293497
0.262626,0.20202,0.295406
0.272727,0.20202,0.296417
0.282828,0.20202,0.296542
0.292929,0.20202,0.295794
0.30303,0.20202,0.29419
0.313131,0.20202,0.291751
0.323232,0.20202,0.288498
0.333333,0.20202,0.284458
0.343434,0.20202,0.279659
0.353535,0.20202,0.274131
0.363636,0.20202,0.267907
0.373737,0.20202,0.261023
0.383838,0.20202,0.253517
0.393939,0.20202,0.245429
0.40404,0.20202,0.2368
0.414141,0.20202,0.227674
0.424242,0.20202,0.218097
0.434343,0.20202,0.208116
0.444444,0.20202,0.197778
0.454545,0.20202,0.187135
0.464646,0.20202,0.176236
0.474747,0.20202,0.165132
0.484848,0.20202,0.153876
0.494949,0.20202,0.14252
0.505051,0.20202,0.131117
0.515152,0.20202,0.11972
0.525253,0.20202,0.108382
0.535354,0.20202,0.0971542
0.545455,0.20202,0.0860899
0.555556,0.20202,0.0752403
0.565657,0.20202,0.0646565
0.575758,0.20202,0.0543885
0.585859,0.20202,0.0444858
0.59596,0.20202,0.0349974
0.606061,0.20202,0.0259716
0.616162,0.20202,0.0174569
0.626263,0.20202,0.00950224
0.636364,0.20202,0.00215833
0.646465,0.20202,-0.00452091
0,0.212121,0.0593648
0.010101,0.212121,0.0782296
0.020202,0.212121,0.0969626
0.030303,0.212121,0.115469
0.040404,0.212121,0.133669
0.0505051,0.212121,0.151499
0.0606061,0.212121,0.168904
0.0707071,0.212121,0.185834
0.0808081,0.212121,0.202242
0.0909091,0.212121,0.218084
0.10101,0.212121,0.233319
0.111111,0.212121,0.247904
0.121212,0.212121,0.261803
0.131313,0.212121,0.27498
0.141414,0.212121,0.287402
0.151515,0.212121,0.299041
0.161616,0.212121,0.309868
0.171717,0.212121,0.319862
0.181818,0.212121,0.329002
0.191919,0.212121,0.337271
0.20202,0.212121,0.344655
0.212121,0.212121,0.351142
0.222222,0.212121,0.356727
0.232323,0.212121,0.361403
0.242424,0.212121,0.36517
0.252525,0.212121,0.368029
0.262626,0.212121,0.369985
0.272727,0.212121,0.371045
0.282828,0.212121,0.371221
0.292929,0.212121,0.370526
0.30303,0.212121,0.368976
0.313131,0.212121,0.366592
0.323232,0.212121,0.363396
0.333333,0.212121,0.359413
0.343434,0.212121,0.35467
0.353535,0.212121,0.3492
0.363636,0.212121,0.343034
0.373737,0.212121,0.336207
0.383838,0.212121,0.328759
0.393939,0.212121,0.320728
0.40404,0.212121,0.312157
0.414141,0.212121,0.303088
0.424242,0.212121,0.293569
0.434343,0.212121,0.283644
0.444444,0.212121,0.273364
0.454545,0.212121,0.262777
0.464646,0.212121,0.251934
0.474747,0.212121,0.240887
0.484848,0.212121,0.229687
0.494949,0.212121,0.218386
0.505051,0.212121,0.207038
0.515152,0.212121,0.195695
0.525253,0.212121,0.18441
0.535354,0.212121,0.173234
0.545455,0.212121,0.16222
0.555556,0.212121,0.151417
0.565657,0.212121,0.140875
0.575758,0.212121,0.130643
0.585859,0.212121,0.120768
0.59596,0.212121,0.111292
0.606061,0.212121,0.10226
0.616162,0.212121,0.0937088
0.626263,0.212121,0.0856757
0.636364,0.212121,0.0781913
0.646465,0.212121,0.0712812
0,0.222222,0.1314
0.010101,0.222222,0.150194
0.020202,0.222222,0.168834
0.030303,0.222222,0.187217
0.040404,0.222222,0.205269
0.0505051,0.222222,0.222936
0.0606061,0.222222,0.240175
0.0707071,0.222222,0.256945
0.0808081,0.222222,0.273205
0.0909091,0.222222,0.288915
0.10101,0.222222,0.304033
0.111111,0.222222,0.31852
0.121212,0.222222,0.332338
0.131313,0.222222,0.345449
0.141414,0.222222,0.357821
0.151515,0.222222,0.369422
0.161616,0.222222,0.380225
0.171717,0.222222,0.390206
0.181818,0.222222,0.399342
0.191919,0.222222,0.407615
0.20202,0.222222,0.415012
0.212121,0.222222,0.421519
0.222222,0.222222,0.427128
0.232323,0.222222,0.431835
0.242424,0.222222,0.435637
0.252525,0.222222,0.438534
0.262626,0.222222,0.440531
0.272727,0.222222,0.441636
0.282828,0.222222,0.441858
0.292929,0.222222,0.441211
0.30303,0.222222,0.439711
0.313131,0.222222,0.437378
0.323232,0.222222,0.434234
0.333333,0.222222,0.430304
0.343434,0.222222,0.425616
0.353535,0.222222,0.420199
0.363636,0.222222,0.414088
0.373737,0.222222,0.407316
0.383838,0.222222,0.399923
0.393939,0.222222,0.391947
0.40404,0.222222,0.383431
0.414141,0.222222,0.374418
0.424242,0.222222,0.364953
0.434343,0.222222,0.355084
0.444444,0.222222,0.344859
0.454545,0.222222,0.334327
0.464646,0.222222,0.323539
0.474747,0.222222,0.312546
0.484848,0.222222,0.3014
0.494949,0.222222,0.290154
0.505051,0.222222,0.278859
0.515152,0.222222,0.267569
0.525253,0.222222,0.256336
0.535354,0.222222,0.245211
0.545455,0.222222,0.234245
0.555556,0.222222,0.223488
0.565657,0.222222,0.212989
0.575758,0.222222,0.202793
0.585859,0.222222,0.192944
0.59596,0.222222,0.183483
0.606061,0.222222,0.174446
0.616162,0.222222,0.165863
0.626263,0.222222,0.157757
0.636364,0.222222,0.150142
0.646465,0.222222,0.143015
0,0.232323,0.18896
0.010101,0.232323,0.207761
0.020202,0.232323,0.226361
0.030303,0.232323,0.244645
0.040404,0.232323,0.262552
0.0505051,0.232323,0.280051
0.0606061,0.232323,0.297116
0.0707071,0.232323,0.313719
0.0808081,0.232323,0.329827
0.0909091,0.232323,0.345401
0.10101,0.232323,0.360402
0.111111,0.232323,0.374789
0.121212,0.232323,0.388523
0.131313,0.232323,0.401567
0.141414,0.232323,0.413885
0.151515,0.232323,0.425447
0.161616,0.232323,0.436221
0.171717,0.232323,0.446184
0.181818,0.232323,0.455312
0.191919,0.232323,0.463586
0.20202,0.232323,0.47099
0.212121,0.232323,0.477511
0.222222,0.232323,0.483141
0.232323,0.232323,0.487873
0.242424,0.232323,0.491704
0.252525,0.232323,0.494635
0.262626,0.232323,0.496669
0.272727,0.232323,0.497813
0.282828,0.232323,0.498077
0.292929,0.232323,0.497475
0.30303,0.232323,0.496021
0.313131,0.232323,0.493735
0.323232,0.232323,0.49064
0.333333,0.232323,0.486759
0.343434,0.232323,0.482121
0.353535,0.232323,0.476756
0.363636,0.232323,0.470696
0.373737,0.232323,0.463977
0.383838,0.232323,0.456636
0.393939,0.232323,0.448713
0.40404,0.232323,0.440249
0.414141,0.232323,0.431289
0.424242,0.232323,0.421878
0.434343,0.232323,0.412062
0.444444,0.232323,0.40189
0.454545,0.232323,0.391411
0.464646,0.232323,0.380676
0.474747,0.232323,0.369736
0.484848,0.232323,0.358643
0.494949,0.232323,0.347449
0.505051,0.232323,0.336207
0.515152,0.232323,0.324969
0.525253,0.232323,0.313787
0.535354,0.232323,0.302713
0.545455,0.232323,0.291796
0.555556,0.232323,0.281086
0.565657,0.232323,0.27063
0.575758,0.232323,0.260472
0.585859,0.232323,0.250655
0.59596,0.232323,0.241216
0.606061,0.232323,0.232185
0.616162,0.232323,0.223586
0.626263,0.232323,0.215433
0.636364,0.232323,0.207723
0.646465,0.232323,0.200433
0,0.242424,0.22375
0.010101,0.242424,0.242683
0.020202,0.242424,0.261307
0.030303,0.242424,0.2795
0.040404,0.242424,0.297245
0.0505051,0.242424,0.314552
0.0606061,0.242424,0.331424
0.0707071,0.242424,0.347848
0.0808081,0.242424,0.363795
0.0909091,0.242424,0.37923
0.10101,0.242424,0.394111
0.111111,0.242424,0.408397
0.121212,0.242424,0.422048
0.131313,0.242424,0.435023
0.141414,0.242424,0.447287
0.151515,0.242424,0.458806
0.161616,0.242424,0.46955
0.171717,0.242424,0.479492
0.181818,0.242424,0.488608
0.191919,0.242424,0.496878
0.20202,0.242424,0.504286
0.212121,0.242424,0.510818
0.222222,0.242424,0.516463
0.232323,0.242424,0.521216
0.242424,0.242424,0.525073
0.252525,0.242424,0.528033
0.262626,0.242424,0.5301
0.272727,0.242424,0.531279
0.282828,0.242424,0.531582
0.292929,0.242424,0.531019
0.30303,0.242424,0.529608
0.313131,0.242424,0.527366
0.323232,0.242424,0.524315
0.333333,0.242424,0.520481
0.343434,0.242424,0.51589
0.353535,0.242424,0.510573
0.363636,0.242424,0.504562
0.373737,0.242424,0.497892
0.383838,0.242424,0.490601
0.393939,0.242424,0.482728
0.40404,0.242424,0.474315
0.414141,0.242424,0.465406
0.424242,0.242424,0.456046
0.434343,0.242424,0.446281
0.444444,0.242424,0.43616
0.454545,0.242424,0.425733
0.464646,0.242424,0.41505
0.474747,0.242424,0.404161
0.484848,0.242424,0.39312
0.494949,0.242424,0.381978
0.505051,0.242424,0.370787
0.515152,0.242424,0.359601
0.525253,0.242424,0.34847
0.535354,0.242424,0.337445
0.545455,0.242424,0.326578
0.555556,0.242424,0.315916
0.565657,0.242424,0.305507
0.575758,0.242424,0.295393
0.585859,0.242424,0.285615
0.59596,0.242424,0.276209
0.606061,0.242424,0.267202
0.616162,0.242424,0.258615
0.626263,0.242424,0.250453
0.636364,0.242424,0.242706
0.646465,0.242424,0.235338
0,0.252525,0.230741
0.010101,0.252525,0.250036
0.020202,0.252525,0.268756
0.030303,0.252525,0.286826
0.040404,0.252525,0.304348
0.0505051,0.252525,0.321411
0.0606061,0.252525,0.338056
0.0707071,0.252525,0.354281
0.0808081,0.252525,0.370059
0.0909091,0.252525,0.385351
0.10101,0.252525,0.400112
0.111111,0.252525,0.414299
0.121212,0.252525,0.427866
0.131313,0.252525,0.440773
0.141414,0.252525,0.452983
0.151515,0.252525,0.464459
0.161616,0.252525,0.475171
0.171717,0.252525,0.48509
0.181818,0.252525,0.494192
0.191919,0.252525,0.502456
0.20202,0.252525,0.509865
0.212121,0.252525,0.516403
0.222222,0.252525,0.522061
0.232323,0.252525,0.526831
0.242424,0.252525,0.530709
0.252525,0.252525,0.533694
0.262626,0.252525,0.53579
0.272727,0.252525,0.537001
0.282828,0.252525,0.537338
0.292929,0.252525,0.536812
0.30303,0.252525,0.535439
0.313131,0.252525,0.533238
0.323232,0.252525,0.53023
0.333333,0.252525,0.526439
0.343434,0.252525,0.521892
0.353535,0.252525,0.51662
0.363636,0.252525,0.510655
0.373737,0.252525,0.504032
0.383838,0.252525,0.496789
0.393939,0.252525,0.488964
0.40404,0.252525,0.480599
0.414141,0.252525,0.471739
0.424242,0.252525,0.462428
0.434343,0.252525,0.452712
0.444444,0.252525,0.442641
0.454545,0.252525,0.432264
0.464646,0.252525,0.42163
0.474747,0.252525,0.410792
0.484848,0.252525,0.399801
0.494949,0.252525,0.38871
0.505051,0.252525,0.37757
0.515152,0.252525,0.366434
0.525253,0.252525,0.355353
0.535354,0.252525,0.34438
0.545455,0.252525,0.333563
0.555556,0.252525,0.322952
0.565657,0.252525,0.312593
0.575758,0.252525,0.302529
0.585859,0.252525,0.292801
0.59596,0.252525,0.283442
0.606061,0.252525,0.274482
0.616162,0.252525,0.265938
0.626263,0.252525,0.257816
0.636364,0.252525,0.250103
0.646465,0.252525,0.242761
0,0.262626,0.208889
0.010101,0.262626,0.229044
0.020202,0.262626,0.247883
0.030303,0.262626,0.26568
0.040404,0.262626,0.282838
0.0505051,0.262626,0.299568
0.0606061,0.262626,0.31594
0.0707071,0.262626,0.331946
0.0808081,0.262626,0.347548
0.0909091,0.262626,0.362698
0.10101,0.262626,0.377342
0.111111,0.262626,0.391432
0.121212,0.262626,0.40492
0.131313,0.262626,0.417762
0.141414,0.262626,0.429918
0.151515,0.262626,0.441352
0.161616,0.262626,0.452031
0.171717,0.262626,0.461927
0.181818,0.262626,0.471013
0.191919,0.262626,0.479269
0.20202,0.262626,0.486676
0.212121,0.262626,0.493218
0.222222,0.262626,0.498885
0.232323,0.262626,0.503669
0.242424,0.262626,0.507566
0.252525,0.262626,0.510573
0.262626,0.262626,0.512694
0.272727,0.262626,0.513934
0.282828,0.262626,0.514302
0.292929,0.262626,0.513809
0.30303,0.262626,0.512472
0.313131,0.262626,0.510308
0.323232,0.262626,0.507338
0.333333,0.262626,0.503588
0.343434,0.262626,0.499083
0.353535,0.262626,0.493853
0.363636,0.262626,0.487932
0.373737,0.262626,0.481353
0.383838,0.262626,0.474155
0.393939,0.262626,0.466376
0.40404,0.262626,0.458057
0.414141,0.262626,0.449244
0.424242,0.262626,0.439979
0.434343,0.262626,0.430312
0.444444,0.262626,0.420289
0.454545,0.262626,0.409959
0.464646,0.262626,0.399374
0.474747,0.262626,0.388585
0.484848,0.262626,0.377643
0.494949,0.262626,0.366601
0.505051,0.262626,0.355511
0.515152,0.262626,0.344425
0.525253,0.262626,0.333395
0.535354,0.262626,0.322473
0.545455,0.262626,0.311708
0.555556,0.262626,0.30115
0.565657,0.262626,0.290846
0.575758,0.262626,0.280838
0.585859,0.262626,0.271169
0.59596,0.262626,0.261874
0.606061,0.262626,0.252983
0.616162,0.262626,0.244517
0.626263,0.262626,0.236485
0.636364,0.262626,0.22888
0.646465,0.262626,0.221671
0,0.272727,0.161288
0.010101,0.272727,0.183541
0.020202,0.272727,0.202174
0.030303,0.272727,0.219246
0.040404,0.272727,0.235776
0.0505051,0.272727,0.252056
0.0606061,0.272727,0.268113
0.0707071,0.272727,0.283892
0.0808081,0.272727,0.299323
0.0909091,0.272727,0.314338
0.10101,0.272727,0.328874
0.111111,0.272727,0.342874
0.121212,0.272727,0.356288
0.131313,0.272727,0.369068
0.141414,0.272727,0.381174
0.151515,0.272727,0.392568
0.161616,0.272727,0.403215
0.171717,0.272727,0.413087
0.181818,0.272727,0.422157
0.191919,0.272727,0.430403
0.20202,0.272727,0.437806
0.212121,0.272727,0.44435
0.222222,0.272727,0.450024
0.232323,0.272727,0.45482
0.242424,0.272727,0.458731
0.252525,0.272727,0.461758
0.262626,0.272727,0.463901
0.272727,0.272727,0.465167
0.282828,0.272727,0.465562
0.292929,0.272727,0.4651
0.30303,0.272727,0.463796
0.313131,0.272727,0.461666
0.323232,0.272727,0.458733
0.333333,0.272727,0.455019
0.343434,0.272727,0.450553
0.353535,0.272727,0.445364
0.363636,0.272727,0.439484
0.373737,0.272727,0.432947
0.383838,0.272727,0.425791
0.393939,0.272727,0.418056
0.40404,0.272727,0.409782
0.414141,0.272727,0.401013
0.424242,0.272727,0.391794
0.434343,0.272727,0.382172
0.444444,0.272727,0.372195
0.454545,0.272727,0.361912
0.464646,0.272727,0.351374
0.474747,0.272727,0.340632
0.484848,0.272727,0.329738
0.494949,0.272727,0.318744
0.505051,0.272727,0.307703
0.515152,0.272727,0.296666
0.525253,0.272727,0.285687
0.535354,0.272727,0.274816
0.545455,0.272727,0.264105
0.555556,0.272727,0.253602
0.565657,0.272727,0.243355
0.575758,0.272727,0.23341
0.585859,0.272727,0.22381
0.59596,0.272727,0.214592
0.606061,0.272727,0.20579
0.616162,0.272727,0.197432
0.626263,0.272727,0.189535
0.636364,0.272727,0.182103
